image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/71AA-9shfvL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/815LwUcmMLL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/71A1GjoNLLL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/61ojH+pbQwL.jpg,752266,voltage,110.0 volt
https://m.media-amazon.com/images/I/61m57LMO66L.jpg,752266,wattage,40.0 watt
https://m.media-amazon.com/images/I/61RKN82FMjL.jpg,752266,wattage,26.0 watt
https://m.media-amazon.com/images/I/61yffDEXsQL.jpg,860821,voltage,230.0 volt
https://m.media-amazon.com/images/I/71JcnbLMBcL.jpg,752266,voltage,"[210.0, 240.0] volt"
https://m.media-amazon.com/images/I/71Me5aD5-lL.jpg,746096,wattage,20.0 watt
https://m.media-amazon.com/images/I/716bUPoF8xL.jpg,179080,voltage,21.6 volt
https://m.media-amazon.com/images/I/71pfexfWddL.jpg,965518,voltage,21.0 volt
https://m.media-amazon.com/images/I/71tjO2CE8GL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/61QrLqLKCDL.jpg,892291,wattage,5.0 watt
https://m.media-amazon.com/images/I/61Mvhxc+7OL.jpg,641642,wattage,13.0 watt
https://m.media-amazon.com/images/I/719h1HlYweL.jpg,318770,wattage,40.0 watt
https://m.media-amazon.com/images/I/6153svAV8rL.jpg,412008,wattage,8.0 watt
https://m.media-amazon.com/images/I/71jUm3teMwL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/717htYDRBfL.jpg,746096,voltage,0.7222222222222222 volt
https://m.media-amazon.com/images/I/71ziPqYWRZL.jpg,271537,voltage,127.0 volt
https://m.media-amazon.com/images/I/71qGBM1pi6L.jpg,416664,wattage,1.5 watt
https://m.media-amazon.com/images/I/91GTbx7bxLL.jpg,746096,voltage,5.0 volt
https://m.media-amazon.com/images/I/61E8cD9gQtL.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/613sW1esULL.jpg,752266,wattage,75.0 watt
https://m.media-amazon.com/images/I/61TxgAskpaL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/81WeLPKkaIL.jpg,752266,voltage,230.0 volt
https://m.media-amazon.com/images/I/61eLpWiHdxL.jpg,709627,voltage,4.35 volt
https://m.media-amazon.com/images/I/61ktPabG45L.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71tY0RaVTOL.jpg,271537,voltage,20.0 volt
https://m.media-amazon.com/images/I/71P2RV4QtYL.jpg,641642,voltage,9.0 volt
https://m.media-amazon.com/images/I/71E3N5CFPrL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/71PReVTy5bL.jpg,271537,voltage,120.0 volt
https://m.media-amazon.com/images/I/81klO4oFrFL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/71bS1qmMRzL.jpg,276700,voltage,40.0 volt
https://m.media-amazon.com/images/I/610RSEr+ccL.jpg,416664,wattage,5.0 watt
https://m.media-amazon.com/images/I/61pthChp0LL.jpg,752266,wattage,90.0 watt
https://m.media-amazon.com/images/I/61AN2Yo6uIL.jpg,709627,voltage,17.4 volt
https://m.media-amazon.com/images/I/81xQpTTk1PL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/71T4X076BtL.jpg,179080,wattage,1000.0 watt
https://m.media-amazon.com/images/I/61E9rEwK5EL.jpg,752266,wattage,40.0 watt
https://m.media-amazon.com/images/I/71TMSRScyUL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/61thbbM1mlL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61Myy8ZAlfL.jpg,271537,voltage,5.0 volt
https://m.media-amazon.com/images/I/71w0ABFeoXL.jpg,955292,wattage,5.0 watt
https://m.media-amazon.com/images/I/61R4Z9imYKL.jpg,318770,wattage,25.0 watt
https://m.media-amazon.com/images/I/61VV3bO9fkL.jpg,983323,wattage,"[1.29, 2.39] watt"
https://m.media-amazon.com/images/I/71n3gDEXdlL.jpg,648011,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61s5sw8zLFL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/91SCT3-+FNL.jpg,752266,voltage,"[100.0, 240.0] volt"
https://m.media-amazon.com/images/I/61WdoBk4C5L.jpg,276700,voltage,12.0 volt
https://m.media-amazon.com/images/I/71jU7aITwlL.jpg,140266,voltage,20.0 volt
https://m.media-amazon.com/images/I/91wlnl3xjjL.jpg,752266,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61jtFJve+XL.jpg,752266,wattage,12.0 watt
https://m.media-amazon.com/images/I/61R-DfcNrtL.jpg,709627,voltage,14.4 volt
https://m.media-amazon.com/images/I/61xn+7Hgb4L.jpg,416664,wattage,12.0 watt
https://m.media-amazon.com/images/I/61JiAx-F-iL.jpg,752266,wattage,500.0 watt
https://m.media-amazon.com/images/I/61BZiciFS2L.jpg,648011,voltage,120.0 volt
https://m.media-amazon.com/images/I/61JU6DpJTDL.jpg,641642,wattage,4.6 watt
https://m.media-amazon.com/images/I/61LhYs2glML.jpg,892291,wattage,12.0 watt
https://m.media-amazon.com/images/I/51U31EyBteL.jpg,318770,wattage,120.0 watt
https://m.media-amazon.com/images/I/81BCKuNpsrL.jpg,648011,voltage,120.0 volt
https://m.media-amazon.com/images/I/71ROB9sBIUL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/617lDX6PUvL.jpg,752266,voltage,230.0 volt
https://m.media-amazon.com/images/I/71c7lCNvTFL.jpg,955292,wattage,720.0 horsepower
https://m.media-amazon.com/images/I/81ImB1gj8EL.jpg,892291,wattage,1234567890.0 kilowatt hour
https://m.media-amazon.com/images/I/714UgQ7fUuL.jpg,276700,wattage,96.0 watt
https://m.media-amazon.com/images/I/51YYu+UAYpL.jpg,892291,wattage,30.0 watt
https://m.media-amazon.com/images/I/51acIVkQNwL.jpg,752266,voltage,"[110.0, 240.0] volt"
https://m.media-amazon.com/images/I/715rdlZPaWL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/61QPqVyTotL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/81XcbZx0DaL.jpg,860821,wattage,4.0 watt
https://m.media-amazon.com/images/I/51NUkVFeQ+L.jpg,709627,voltage,3.82 volt
https://m.media-amazon.com/images/I/71hW8QjGjVL.jpg,752266,voltage,120.0 volt
https://m.media-amazon.com/images/I/715osgyr2WL.jpg,746096,voltage,5.0 volt
https://m.media-amazon.com/images/I/41XBFWDv98S.jpg,211213,wattage,700.0 watt
https://m.media-amazon.com/images/I/51ApQblhnDL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/61W-fx7e5BL.jpg,140266,voltage,230.0 volt
https://m.media-amazon.com/images/I/81oHojFO5eL.jpg,860821,wattage,45.0 watt
https://m.media-amazon.com/images/I/71vi6fByP0L.jpg,709627,voltage,3.8 volt
https://m.media-amazon.com/images/I/71KLf6SK-yS.jpg,271537,voltage,120.0 volt
https://m.media-amazon.com/images/I/81Btx6Lu53L.jpg,179080,wattage,1000.0 watt
https://m.media-amazon.com/images/I/21BgOaMxlkL.jpg,709627,voltage,3.85 volt
https://m.media-amazon.com/images/I/719kGQTCXhL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/71+H2eLtyJL.jpg,276700,wattage,96.0 watt
https://m.media-amazon.com/images/I/81+e7zlxVlL.jpg,752266,voltage,230.0 volt
https://m.media-amazon.com/images/I/61pjArrXCFL.jpg,318770,wattage,65.0 watt
https://m.media-amazon.com/images/I/81XycHOabwL.jpg,648011,voltage,12.0 volt
https://m.media-amazon.com/images/I/710hCldqmbL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/51xQpw5nhhL.jpg,271537,voltage,120.0 volt
https://m.media-amazon.com/images/I/51TblO6N7NL.jpg,501250,voltage,230.0 volt
https://m.media-amazon.com/images/I/71pvXAM5PWL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/61KbdFLPtpL.jpg,752266,wattage,3.0 watt
https://m.media-amazon.com/images/I/41A4PWmLWIL.jpg,140266,voltage,220.0 volt
https://m.media-amazon.com/images/I/71z20Y7xnaL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/71q9dwwOjPL.jpg,752266,voltage,5.0 volt
https://m.media-amazon.com/images/I/719ZErvp4KL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/71K5tO1zgEL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61E7GkCc8XL.jpg,892291,wattage,10.5 watt
https://m.media-amazon.com/images/I/71KOZIAE3AL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/81HpNtRQJUL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/71dWpu52qYL.jpg,140266,voltage,12.0 volt
https://m.media-amazon.com/images/I/61YYyacmbHL.jpg,860821,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61ZqVx-ifTL.jpg,892291,wattage,3.0 watt
https://m.media-amazon.com/images/I/71kHUgSYBzL.jpg,179080,wattage,1000.0 watt
https://m.media-amazon.com/images/I/6175zTg1bJL.jpg,860821,wattage,50.0 watt
https://m.media-amazon.com/images/I/61tu2gsAIYL.jpg,957050,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/611fuKs5puL.jpg,648011,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/71lZV4aC5oL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/71l8EgXkoGL.jpg,709627,voltage,48.0 volt
https://m.media-amazon.com/images/I/61VQrz1vUYL.jpg,271537,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61W6t4rNn4L.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61ARVWgY6gL.jpg,752266,voltage,"[180.0, 240.0] volt"
https://m.media-amazon.com/images/I/61tv-zeGgXL.jpg,648011,voltage,12.8 volt
https://m.media-amazon.com/images/I/71FzLbCzJQL.jpg,271537,voltage,400.0 volt
https://m.media-amazon.com/images/I/51gbLMG-BXL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/71COX+pAW-L.jpg,271537,voltage,230.0 volt
https://m.media-amazon.com/images/I/81iTDIdPH8L.jpg,983323,voltage,12.0 volt
https://m.media-amazon.com/images/I/71nHE-Gcs0L.jpg,892291,wattage,17.0 watt
https://m.media-amazon.com/images/I/615xTM4DSZL.jpg,955292,wattage,3.0 watt
https://m.media-amazon.com/images/I/71KTRrQyRZL.jpg,709627,voltage,110.0 volt
https://m.media-amazon.com/images/I/612m29R+AUL.jpg,752266,wattage,30.0 watt
https://m.media-amazon.com/images/I/61HXgujoxpL.jpg,752266,wattage,150.0 watt
https://m.media-amazon.com/images/I/51hhhSIXv9L.jpg,140266,voltage,3.7 volt
https://m.media-amazon.com/images/I/51TfiV6mPaL.jpg,641642,wattage,0.2 watt
https://m.media-amazon.com/images/I/81I2L5CcmXL.jpg,922709,wattage,150.0 watt
https://m.media-amazon.com/images/I/81gwz7sQRwL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61g0vLbUSFL.jpg,416664,wattage,24.0 watt
https://m.media-amazon.com/images/I/71tagfcVx7L.jpg,641642,voltage,24.0 volt
https://m.media-amazon.com/images/I/71s9MVaoZkL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/5181dQMt9IL.jpg,648011,voltage,230.0 volt
https://m.media-amazon.com/images/I/61H6J2c3AQL.jpg,752266,wattage,15.0 watt
https://m.media-amazon.com/images/I/51wxqC4OwJL.jpg,752266,wattage,20.0 watt
https://m.media-amazon.com/images/I/71L+1ZGMDsL.jpg,271537,voltage,5.0 volt
https://m.media-amazon.com/images/I/71cr0Les-UL.jpg,416664,wattage,11.0 watt
https://m.media-amazon.com/images/I/61ptakaDcnL.jpg,892291,wattage,20.0 watt
https://m.media-amazon.com/images/I/814mxDMZLNL.jpg,752266,voltage,2.0 volt
https://m.media-amazon.com/images/I/7127qfN-ggL.jpg,186035,voltage,5.0 volt
https://m.media-amazon.com/images/I/61t4jsAuU+L.jpg,648011,voltage,100.0 volt
https://m.media-amazon.com/images/I/61l7XxE2VWL.jpg,752266,wattage,300.0 watt
https://m.media-amazon.com/images/I/81taqdk73VL.jpg,709627,voltage,3.7 volt
https://m.media-amazon.com/images/I/71iIr9GeQwL.jpg,140266,voltage,"[100.0, 240.0] volt"
https://m.media-amazon.com/images/I/61yi3efTZyL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/91zeDUr7y1L.jpg,318770,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/71bHnAO9AcL.jpg,922709,voltage,11.0 volt
https://m.media-amazon.com/images/I/71fmUhf-laL.jpg,752266,wattage,20.0 watt
https://m.media-amazon.com/images/I/71pNQZDXSrL.jpg,752266,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/71erktqfZOL.jpg,892291,wattage,58.0 watt
https://m.media-amazon.com/images/I/51yEVgff6RL.jpg,416664,wattage,0.5 watt
https://m.media-amazon.com/images/I/61hojo32OEL.jpg,752266,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/71yW0h5mkaL.jpg,412008,wattage,2500.0 watt
https://m.media-amazon.com/images/I/91LH4nZfHvL.jpg,752266,wattage,24.0 watt
https://m.media-amazon.com/images/I/81Lm4BlOirL.jpg,752266,wattage,3.0 watt
https://m.media-amazon.com/images/I/71lpF6R1F4L.jpg,752266,voltage,"[85.0, 265.0] volt"
https://m.media-amazon.com/images/I/71qXEzESJZL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/712-C-0ExkL.jpg,271537,voltage,120.0 volt
https://m.media-amazon.com/images/I/81yRID4wZ1L.jpg,752266,wattage,30.0 watt
https://m.media-amazon.com/images/I/61sH8X3X0jL.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/91Z9S-Cj87L.jpg,416664,wattage,60.0 watt
https://m.media-amazon.com/images/I/71D2M-HdpWL.jpg,752266,wattage,87016.0 watt
https://m.media-amazon.com/images/I/51y-PacjLML.jpg,752266,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/71TTf5TcpmL.jpg,746096,wattage,2.0 watt
https://m.media-amazon.com/images/I/712g8MOOGQL.jpg,752266,wattage,20.0 watt
https://m.media-amazon.com/images/I/711QmMafVDL.jpg,752266,wattage,180.0 watt
https://m.media-amazon.com/images/I/71wMMFAD2nL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/914WQRZqEuL.jpg,746096,voltage,12.0 volt
https://m.media-amazon.com/images/I/81zl8xAT3YL.jpg,752266,wattage,5.0 watt
https://m.media-amazon.com/images/I/715ciVemxPL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/61B7TKGRk-L.jpg,318770,wattage,2300.0 watt
https://m.media-amazon.com/images/I/61xrWy4QIZL.jpg,752266,wattage,5.0 watt
https://m.media-amazon.com/images/I/61ZMgW9GHdL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/51GnOrEsIUL.jpg,752266,wattage,42.0 watt
https://m.media-amazon.com/images/I/41JJv9stzEL.jpg,709627,voltage,3.7 volt
https://m.media-amazon.com/images/I/715SzF3+qBL.jpg,752266,voltage,5.0 volt
https://m.media-amazon.com/images/I/61rYR290PGL.jpg,140266,voltage,"[0.0, 10.0] volt"
https://m.media-amazon.com/images/I/71+w75lkqvL.jpg,412008,wattage,40.0 watt
https://m.media-amazon.com/images/I/61t2DDrL1FL.jpg,318770,wattage,2.0 watt
https://m.media-amazon.com/images/I/618M27raI2L.jpg,709627,voltage,10.8 volt
https://m.media-amazon.com/images/I/61sQbF3hNWL.jpg,752266,voltage,220.0 volt
https://m.media-amazon.com/images/I/71bg3IOM87L.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/711tEGFB+IL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/71tkIho6YCL.jpg,752266,voltage,120.0 volt
https://m.media-amazon.com/images/I/81KKNoqWYiL.jpg,752266,wattage,200.0 watt
https://m.media-amazon.com/images/I/81CQ-EU751L.jpg,709627,voltage,7.2 volt
https://m.media-amazon.com/images/I/71RGrqyyKaL.jpg,746096,wattage,2.0 watt
https://m.media-amazon.com/images/I/41DQn-kXdqL.jpg,271537,voltage,1100.0 volt
https://m.media-amazon.com/images/I/51Ue20ApRUL.jpg,318770,wattage,10.0 watt
https://m.media-amazon.com/images/I/61BGKRq2UyL.jpg,318770,wattage,18.0 watt
https://m.media-amazon.com/images/I/41E-k35LktL.jpg,709627,voltage,44.0 volt
https://m.media-amazon.com/images/I/81+iAupvT+L.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/510SkwWArmL.jpg,709627,voltage,3.8 volt
https://m.media-amazon.com/images/I/71FPt2LMNxL.jpg,501250,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61TWh2GaKtL.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/71hcT3arKZL.jpg,752266,wattage,7.8 watt
https://m.media-amazon.com/images/I/618AJ8ENMnL.jpg,752266,wattage,1.0 watt
https://m.media-amazon.com/images/I/71WOgrySrML.jpg,318770,wattage,1.0 kilowatt
https://m.media-amazon.com/images/I/61E8QDpiplL.jpg,276700,wattage,96.0 watt
https://m.media-amazon.com/images/I/71Nx9qHRS+L.jpg,186035,voltage,24.0 volt
https://m.media-amazon.com/images/I/51OjFChObyL.jpg,752266,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/71NfUYgSwrL.jpg,124643,wattage,15.0 watt
https://m.media-amazon.com/images/I/6157SQdIc7L.jpg,997176,wattage,300.0 watt
https://m.media-amazon.com/images/I/61y1HD+ktPL.jpg,318770,wattage,300.0 watt
https://m.media-amazon.com/images/I/61Yp31xJZsL.jpg,746096,voltage,23.0 volt
https://m.media-amazon.com/images/I/81+eBiaLboL.jpg,641642,wattage,24.0 watt
https://m.media-amazon.com/images/I/71VgvOCSPQL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/31J6SLnlQ1L.jpg,752266,voltage,5.0 volt
https://m.media-amazon.com/images/I/61waptF1uqL.jpg,318770,wattage,10.0 watt
https://m.media-amazon.com/images/I/61RSTcQuLkL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/6136+JHkX-L.jpg,983323,voltage,12.0 volt
https://m.media-amazon.com/images/I/61nEJKlq+sL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61QBZoOfKoL.jpg,407921,wattage,5.0 watt
https://m.media-amazon.com/images/I/81R25D+tQ7L.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/61ZNacdEV9L.jpg,709627,voltage,24.0 volt
https://m.media-amazon.com/images/I/81jf6iyiGgL.jpg,752266,voltage,"[85.0, 265.0] volt"
https://m.media-amazon.com/images/I/81ldyzBvl8L.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/61A4Q7PjJEL.jpg,752266,wattage,32.0 watt
https://m.media-amazon.com/images/I/71Sxhd9i02L.jpg,983323,wattage,13.0 watt
https://m.media-amazon.com/images/I/61bsCBNrQcL.jpg,318770,wattage,186.0 watt
https://m.media-amazon.com/images/I/61Ei4l7rD4L.jpg,648011,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61CSVNXeuOL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/6170WsCr8IS.jpg,709627,voltage,3.85 volt
https://m.media-amazon.com/images/I/61cH88JP6zL.jpg,709627,voltage,36.0 volt
https://m.media-amazon.com/images/I/51FDfYo6OFS.jpg,752266,voltage,"[110.0, 240.0] volt"
https://m.media-amazon.com/images/I/816QdETygEL.jpg,746096,voltage,5.0 volt
https://m.media-amazon.com/images/I/51tnTSiNLeL.jpg,709627,voltage,2.0 volt
https://m.media-amazon.com/images/I/71e9LVLrlbL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/71V9BXiJI-L.jpg,648011,voltage,"[85.0, 265.0] volt"
https://m.media-amazon.com/images/I/615OeOr0IRL.jpg,709627,voltage,3.85 volt
https://m.media-amazon.com/images/I/61U1l-hF0ML.jpg,648011,voltage,"[85.0, 265.0] volt"
https://m.media-amazon.com/images/I/71tdL-m3XML.jpg,271537,voltage,20.0 volt
https://m.media-amazon.com/images/I/81uKjDpLdvL.jpg,416664,wattage,0.6 watt
https://m.media-amazon.com/images/I/61HkCfUL3bL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/61XjidL5hTL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/51f2HADG6cL.jpg,412008,wattage,4.0 watt
https://m.media-amazon.com/images/I/71HqEwxk9BL.jpg,271537,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61wF-+EkgrL.jpg,416664,wattage,60.0 watt
https://m.media-amazon.com/images/I/510JArev6MS.jpg,318770,wattage,200.0 watt
https://m.media-amazon.com/images/I/71GEseFprVL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/81ZQAF7bGXL.jpg,179080,wattage,500.0 watt
https://m.media-amazon.com/images/I/51QEbkxtGlL.jpg,318770,wattage,40.0 watt
https://m.media-amazon.com/images/I/61Bgy-TTyrL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/71MTiCCb1dL.jpg,271537,voltage,120.0 volt
https://m.media-amazon.com/images/I/71fQJu8uexL.jpg,124643,wattage,11.0 watt
https://m.media-amazon.com/images/I/719+Q4W7LxL.jpg,752266,wattage,100.0 watt
https://m.media-amazon.com/images/I/81FcECxqlTL.jpg,271537,voltage,24.0 volt
https://m.media-amazon.com/images/I/41g6xt0HDYL.jpg,709627,voltage,8.0 volt
https://m.media-amazon.com/images/I/61hn-jaXrFL.jpg,186035,voltage,250.0 volt
https://m.media-amazon.com/images/I/51DDVSuhMiL.jpg,648011,voltage,12.0 volt
https://m.media-amazon.com/images/I/71ZHplWIkiL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71SgDXAyStL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/610LAhm6r9L.jpg,752266,wattage,90.0 watt
https://m.media-amazon.com/images/I/71HrOrHA4BL.jpg,271537,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61XTMRmWLuL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61l14ZdSIQL.jpg,892291,wattage,2.3 kilowatt
https://m.media-amazon.com/images/I/61yC46kG1fL.jpg,752266,wattage,20.0 watt
https://m.media-amazon.com/images/I/81WANhH+bdL.jpg,752266,wattage,660.0 watt
https://m.media-amazon.com/images/I/71F4oFR7dYL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/91oBaRj-N8L.jpg,318770,wattage,29.0 watt
https://m.media-amazon.com/images/I/81iPoAmIjUL.jpg,318770,wattage,500.0 watt
https://m.media-amazon.com/images/I/81QERdGBYWL.jpg,752266,wattage,200.0 watt
https://m.media-amazon.com/images/I/41lT-ZFlqNL.jpg,271537,voltage,"[120.0, 127.0] volt"
https://m.media-amazon.com/images/I/61cv-FgxsOL.jpg,709627,voltage,3.85 volt
https://m.media-amazon.com/images/I/71zadZ+jxXL.jpg,140266,voltage,5.0 volt
https://m.media-amazon.com/images/I/21jpeKcd2pL.jpg,709627,voltage,3.2 volt
https://m.media-amazon.com/images/I/61DUMlLYgNL.jpg,416664,wattage,3.0 watt
https://m.media-amazon.com/images/I/810K2N5iVKL.jpg,271537,voltage,230.0 volt
https://m.media-amazon.com/images/I/81X+eVd1qbL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/61T5DSt8DRL.jpg,752266,wattage,200.0 watt
https://m.media-amazon.com/images/I/71Nq9-qCtjL.jpg,752266,wattage,24.0 watt
https://m.media-amazon.com/images/I/717IfeiwSAL.jpg,752266,voltage,"[110.0, 220.0] volt"
https://m.media-amazon.com/images/I/61Brjb9+cCL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/71CsuiByLRL.jpg,709627,voltage,25.9 volt
https://m.media-amazon.com/images/I/61UAbCfLXpL.jpg,752266,wattage,84.0 watt
https://m.media-amazon.com/images/I/81z7j385deL.jpg,641642,voltage,3.7 volt
https://m.media-amazon.com/images/I/71e9C324jfL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/614XnlgX4BL.jpg,752266,voltage,"[85.0, 265.0] volt"
https://m.media-amazon.com/images/I/61LlkEXs0aL.jpg,318770,wattage,85.0 watt
https://m.media-amazon.com/images/I/515ILhG14sL.jpg,709627,voltage,3.85 volt
https://m.media-amazon.com/images/I/516GcSAEVGL.jpg,752266,wattage,3200.0 watt
https://m.media-amazon.com/images/I/71n2Gbk9gzL.jpg,752266,wattage,9.0 watt
https://m.media-amazon.com/images/I/51k7eZr-+uS.jpg,318770,wattage,9.0 watt
https://m.media-amazon.com/images/I/7176bzNyWiL.jpg,271537,voltage,240.0 volt
https://m.media-amazon.com/images/I/41iR-eOhZaL.jpg,416664,wattage,1.0 kilowatt hour
https://m.media-amazon.com/images/I/61Yfrin1scL.jpg,752266,wattage,9.0 watt
https://m.media-amazon.com/images/I/711H2jKQWOL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61AzQC47ggL.jpg,318770,wattage,65.0 watt
https://m.media-amazon.com/images/I/61JuXXheCQL.jpg,501250,voltage,120.0 volt
https://m.media-amazon.com/images/I/61XO6Y-lUUL.jpg,955292,wattage,1.0 watt
https://m.media-amazon.com/images/I/81cYIj47SPL.jpg,746096,voltage,24.0 volt
https://m.media-amazon.com/images/I/71ARfu2PJoL.jpg,271537,voltage,127.0 volt
https://m.media-amazon.com/images/I/61uEnnqgBjL.jpg,752266,voltage,220.0 volt
https://m.media-amazon.com/images/I/81vp96icWWL.jpg,179080,wattage,317.0 watt
https://m.media-amazon.com/images/I/41HXAarpnHL.jpg,892291,wattage,30.0 watt
https://m.media-amazon.com/images/I/61pV6pISvRL.jpg,892291,wattage,75.0 watt
https://m.media-amazon.com/images/I/81jgSpQ-nnL.jpg,746096,voltage,5.0 volt
https://m.media-amazon.com/images/I/610-TCzly-L.jpg,709627,voltage,18.0 volt
https://m.media-amazon.com/images/I/51MOTjuWAbL.jpg,271537,voltage,"[3.5, 9.0] volt"
https://m.media-amazon.com/images/I/81qQoZSzfwL.jpg,271537,voltage,240.0 volt
https://m.media-amazon.com/images/I/61j8MHHo8ML.jpg,997176,voltage,304.0 volt
https://m.media-amazon.com/images/I/618J7jT6+zL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/51r74OUkfuL.jpg,271537,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/8164dXsheRL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/71SmYaezjYL.jpg,416664,wattage,50.0 watt
https://m.media-amazon.com/images/I/815hOE9tKsL.jpg,648011,voltage,40.0 volt
https://m.media-amazon.com/images/I/71TAsubeeLL.jpg,746096,wattage,125.0 watt
https://m.media-amazon.com/images/I/71L5EqOAv2L.jpg,860821,voltage,12.0 volt
https://m.media-amazon.com/images/I/71taGH3-nmL.jpg,983323,voltage,5.0 volt
https://m.media-amazon.com/images/I/71Pcab2ExmL.jpg,752266,wattage,28.0 watt
https://m.media-amazon.com/images/I/61UuPBotgzL.jpg,271537,voltage,12.0 volt
